idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,sigma,beta,seed,K
1666,2.5534227916781544,1.0,1.5320536750068927,0.0,0.0,2.5534227916781544,0.0,1.6777893638581869,-1.273290379116948,-0.1853233893610926,0.07520133878939173,1.1442342288633245,0.559567340351325,2.039334898493078,0.2,0.99,1,1
1667,3.483920561764679,1.0,2.0903523370588073,0.0,0.0,3.483920561764679,0.0,0.45203559883429256,-0.9670238292718418,0.026355569584953793,0.19825585477320123,1.0526010880599388,0.42792129568407455,3.2239213701722536,0.2,0.99,1,1
1668,2.5158942809123,1.0,1.5095365685473798,0.0,0.0,2.5158942809123,0.0,2.3703433422728044,0.5394317586805482,-0.0995948883816003,0.17343834122896984,1.250060697969791,0.1726314245762256,2.4715671341288283,0.2,0.99,1,1
1669,2.9940188187758294,1.0,1.7964112912654977,0.0,0.0,2.9940188187758294,0.0,-0.24991378392925692,0.7527544614310377,0.154253815787909,0.12730184725631374,0.8423302691490895,0.38822129746115824,5.5342963873495465,0.2,0.99,1,1
1670,1.58742400130606,1.0,0.952454400783636,0.0,0.0,1.58742400130606,0.0,0.11009956203008107,-0.5784736009778456,0.14752310488166961,0.13504419101194953,0.9011407088490366,0.1295962109250218,4.215969358632066,0.2,0.99,1,1
1671,1.7020319232159271,1.0,1.0212191539295563,0.0,0.0,1.7020319232159271,0.0,-0.587816947542511,-0.9395442529908445,0.19984259012467914,0.007933421220349846,0.9473139456544959,0.5917579658653757,6.064178337544613,0.2,0.99,1,1
1672,2.325839985831306,1.0,1.3955039914987837,0.0,0.0,2.325839985831306,0.0,2.044675097755304,0.16055766564094043,-0.037484168176980436,-0.1964559419719339,1.7744052619780224,-0.4925992468902039,1.180807124825423,0.2,0.99,1,1
1673,2.2810229103839976,1.0,1.3686137462303984,0.0,0.0,2.2810229103839976,0.0,2.111830960508887,0.10639893830524372,-0.05251467029089172,0.19298240698115188,0.6479640590948132,0.2647998888566179,2.2274300134530103,0.2,0.99,1,1
1674,4.566493900810112,1.0,2.7398963404860672,0.0,0.0,4.566493900810112,0.0,2.3846869240064246,0.9084216442348767,-0.19980387029031338,-0.00885513506456174,2.096151112885145,-0.6118013295144134,3.9306815310029966,0.2,0.99,1,1
1675,2.8336116099367596,1.0,1.7001669659620557,0.0,0.0,2.8336116099367596,0.0,-1.2974145105031858,0.6224738663838639,0.10548008734420529,-0.1699233685337565,1.924581047508748,0.6895086082698504,0.0047557433274776845,0.2,0.99,1,1
1676,4.226029756936703,1.0,2.535617854162022,0.0,0.0,4.226029756936703,0.0,1.5119848372785465,0.25146313086204297,0.15340440013397438,-0.12832415992140953,4.00988957422144,-1.5777890827432193,1.196061719386799,0.2,0.99,1,1
1677,3.1370707237419473,1.0,1.8822424342451682,0.0,0.0,3.1370707237419473,0.0,2.6594591201099167,-0.5567751305114418,-0.19509195936763668,0.04403552418328183,2.098628390851765,-0.6740139033626268,6.0604137757293515,0.2,0.99,1,1
1678,3.4212480325706296,1.0,2.0527488195423778,0.0,0.0,3.4212480325706296,0.0,-1.1078395684942337,0.9165402309831717,0.15189209577007853,-0.13011068842556056,1.157321254926522,0.4891640737712653,1.5607490176003673,0.2,0.99,1,1
1679,3.527933206476374,1.0,2.1167599238858243,0.0,0.0,3.527933206476374,0.0,0.9863573004871521,-0.5196449453335397,-0.06954361598335466,0.18751982688761126,0.5893786200187887,-0.09154080978063812,4.231735570965594,0.2,0.99,1,1
1680,1.0600633125042038,1.0,0.6360379875025223,0.0,0.0,1.0600633125042038,0.0,0.4903628673535412,-0.4493756496298835,0.19660468057691938,0.036696043046185664,0.02791259101577559,-0.2619179270130178,1.8314729167174153,0.2,0.99,1,1
1681,2.8540764666072884,1.0,1.712445879964373,0.0,0.0,2.8540764666072884,0.0,3.274783593891943,-1.0407260892470296,-0.11815403145748507,-0.16136797963147345,1.3762256778969035,1.292232261759714,0.38752002382776274,0.2,0.99,1,1
1682,3.084799121658014,1.0,1.8508794729948084,0.0,0.0,3.084799121658014,0.0,0.2402499508402248,-1.140501469434641,0.12283527922390579,0.15783375487513784,2.151183362251218,-1.0660226275027183,4.718589989864491,0.2,0.99,1,1
1683,3.218119474377109,1.0,1.9308716846262652,0.0,0.0,3.218119474377109,0.0,2.3070897178907717,0.9680099473667925,0.15048410570866655,-0.13173660815833566,2.400035309236853,0.48940744053650825,0.5199236468673962,0.2,0.99,1,1
1684,2.163959502638307,1.0,1.2983757015829842,0.0,0.0,2.163959502638307,0.0,0.4170035980119805,1.3700363383694816,0.13383546466112714,-0.14862055173810987,0.11190314141366631,0.7149248441051816,2.0917273497061606,0.2,0.99,1,1
1685,1.2501918993174486,1.0,0.7501151395904692,0.0,0.0,1.2501918993174486,0.0,0.2845286652687873,1.3417030110620036,-0.06164076339529531,-0.1902640698819544,0.5988871219355708,0.6769547806654304,6.205265914568119,0.2,0.99,1,1
1686,1.904840737648172,1.0,1.1429044425889032,0.0,0.0,1.904840737648172,0.0,-0.7224780741700161,0.9237655828773002,0.13400754596404477,-0.1484654088489788,0.31466655710584335,0.1916318764212992,1.4211296389903738,0.2,0.99,1,1
1687,1.3616810380445874,1.0,0.8170086228267525,0.0,0.0,1.3616810380445874,0.0,-1.275368801480173,0.6725199229370084,0.18084915080065708,-0.08540248623243474,0.37830000457970087,0.7312054919907319,0.20577693086596288,0.2,0.99,1,1
1688,3.3542302467008427,1.0,2.0125381480205053,0.0,0.0,3.3542302467008427,0.0,1.9834909300582269,0.8813900412249471,-0.1928256947371844,-0.053087206077568075,2.535765167695875,0.8188454038083942,4.51113905284358,0.2,0.99,1,1
1689,1.7680477333122568,1.0,1.060828639987354,0.0,0.0,1.7680477333122568,0.0,2.067898434477426,-1.083683954736388,-0.032003030288140034,0.19742291167029322,-0.16653732590875991,0.03537780749946147,6.16840633111129,0.2,0.99,1,1
1690,1.9174182764254888,1.0,1.1504509658552933,0.0,0.0,1.9174182764254888,0.0,-0.6493329805663055,-0.9249610758402714,0.18200622687092424,0.08290798140233341,2.1021937921582907,-0.056969734261417285,2.914209895054306,0.2,0.99,1,1
1691,4.029841634092475,1.0,2.417904980455485,0.0,0.0,4.029841634092475,0.0,4.845817776396585,-0.1356994404112368,0.001939938141566074,0.19999059137871186,2.9495241265378276,0.4171753215741861,3.3055084521551503,0.2,0.99,1,1
1692,4.281679288278854,1.0,2.5690075729673123,0.0,0.0,4.281679288278854,0.0,2.822461320878418,1.3331170117568258,-0.02172186563618776,-0.1988169020814966,3.188261592326036,2.135150529099708,0.5276847166451982,0.2,0.99,1,1
1693,2.54928121563649,1.0,1.529568729381894,0.0,0.0,2.54928121563649,0.0,1.4394973084525104,-0.3463954515050178,-0.1010440502168361,0.17259808781031588,1.6332509230287189,-1.1882382626708115,3.678798117388075,0.2,0.99,1,1
1694,1.6806237398314963,1.0,1.0083742438988976,0.0,0.0,1.6806237398314963,0.0,-0.10491634334301025,0.8320133052840861,-0.06289450308813742,-0.18985331569739905,0.3027389887636085,-0.7920674877076526,4.646714500523227,0.2,0.99,1,1
1695,4.436886146018109,1.0,2.662131687610865,0.0,0.0,4.436886146018109,0.0,2.6857789774194725,-1.2864948826873177,-0.04149674605240927,0.19564769374327382,3.3045188781187216,-2.3875833812407574,2.049503395472632,0.2,0.99,1,1
1696,4.5345698380470205,1.0,2.720741902828212,0.0,0.0,4.5345698380470205,0.0,1.7559581730395528,0.25352236596808364,-0.06453256538702355,-0.189302794497518,1.1133478847455982,0.813282321535957,2.4316907391374616,0.2,0.99,1,1
1697,3.3785375342407105,1.0,2.027122520544426,0.0,0.0,3.3785375342407105,0.0,3.1163874773229483,-0.9309062993026832,0.006697971175081111,0.19988781148968984,0.9891483326934316,0.557639640147895,1.8528619235424293,0.2,0.99,1,1
1698,4.86072245580057,1.0,2.9164334734803417,0.0,0.0,4.86072245580057,0.0,0.7916165498811409,-0.3258851729205716,0.19638189591743843,0.03787018558011547,2.7391718151711584,-0.2580692720573582,2.649684150187164,0.2,0.99,1,1
1699,2.9534808979633924,1.0,1.7720885387780354,0.0,0.0,2.9534808979633924,0.0,1.635776712848623,-0.29237092801962694,-0.016584492968911402,0.1993112003700849,2.5643038422944002,-1.1592551544421725,0.7789294880187483,0.2,0.99,1,1
1700,4.452777729763133,1.0,2.6716666378578795,0.0,0.0,4.452777729763133,0.0,3.186661099822171,0.8803510439449767,-0.15101778605035754,-0.13112447634384836,3.3573496683113806,-1.8877638763428646,2.1918081293061595,0.2,0.99,1,1
1701,4.090148023609045,1.0,2.4540888141654267,0.0,0.0,4.090148023609045,0.0,4.769337207464317,-0.6402468094626923,-0.01660732095771765,0.1993092995587696,1.053910266409067,-1.9741812001221721,3.9850263112568527,0.2,0.99,1,1
1702,3.013738818770794,1.0,1.8082432912624762,0.0,0.0,3.013738818770794,0.0,2.559185322056632,-0.8437612165483851,-0.10005918509343292,0.173170896742028,1.0902497003548317,0.7255664320624042,0.7968280269153788,0.2,0.99,1,1
1703,4.101219993151894,1.0,2.4607319958911362,0.0,0.0,4.101219993151894,0.0,0.5160110764440552,-0.6064812216770106,0.0918020327888942,0.17768620311050265,1.5944232621018068,0.9763415023694816,5.402301455211824,0.2,0.99,1,1
1704,4.828182011118176,1.0,2.8969092066709052,0.0,0.0,4.828182011118176,0.0,1.2513720749455108,0.11948202621759041,0.05927074629285433,-0.19101565023287514,2.927874771501428,1.2503096872784676,0.6518381259302937,0.2,0.99,1,1
1705,1.1885186265393815,1.0,0.7131111759236288,0.0,0.0,1.1885186265393815,0.0,-0.10461297551745782,-0.5600475688419787,0.16551788460365205,0.11226677993214257,0.20061004986299213,0.13399804811182783,1.5660051984532344,0.2,0.99,1,1
1706,1.8101476489524377,1.0,1.0860885893714627,0.0,0.0,1.8101476489524377,0.0,1.5479989644005683,0.17569034362789226,-0.1621729012203106,0.11704678598657625,0.28758876158882585,0.11140615821421784,5.119149553422093,0.2,0.99,1,1
1707,3.4140008694360464,1.0,2.0484005216616277,0.0,0.0,3.4140008694360464,0.0,0.831976471352451,1.309595991655677,0.19719683903609375,0.03336774901267589,0.5395224126994822,-1.2608923795114104,0.5059563552924815,0.2,0.99,1,1
1708,4.770938470016182,1.0,2.862563082009709,0.0,0.0,4.770938470016182,0.0,2.281663055027627,0.1320631473188283,0.13599389454459168,-0.14664808436046645,2.5329932150793844,2.2240110258897885,4.64536978767401,0.2,0.99,1,1
1709,1.2350121255344018,1.0,0.741007275320641,0.0,0.0,1.2350121255344018,0.0,-0.584971667271187,-0.8357634928733287,0.11177951805058772,0.16584733746544844,0.15622145299962503,0.25974711063594264,1.286626410212467,0.2,0.99,1,1
1710,1.2764672505045684,1.0,0.765880350302741,0.0,0.0,1.2764672505045684,0.0,1.7589037092733562,-1.363069859365782,-0.029250412852822323,0.197849471437099,0.43240930144698414,-0.10384197354464719,1.550948563986034,0.2,0.99,1,1
1711,4.74993357673738,1.0,2.8499601460424278,0.0,0.0,4.74993357673738,0.0,-0.10942054554180898,-0.0042869500917873445,0.19916477137182076,-0.018259075672398567,4.260153438045314,-0.12581632522679004,4.884888814493728,0.2,0.99,1,1
1712,4.3262640124075435,1.0,2.595758407444526,0.0,0.0,4.3262640124075435,0.0,-0.8396973934578912,-0.03024450164787524,0.18354890145702452,0.0794342544115541,3.723512166900329,-1.2492949265934954,3.8991404682160242,0.2,0.99,1,1
1713,3.2939588161828066,1.0,1.9763752897096838,0.0,0.0,3.2939588161828066,0.0,1.6644045388728053,0.11346867619918122,-0.19992224447158313,-0.00557639358766546,2.2184508226282285,1.1073894099162533,0.9536636105687176,0.2,0.99,1,1
1714,2.9928938219736088,1.0,1.7957362931841652,0.0,0.0,2.9928938219736088,0.0,-0.2092199550088796,0.8834108422277093,-0.020201707980524286,-0.19897711173567081,1.174764312198019,1.3766004500141171,5.415323554221007,0.2,0.99,1,1
1715,2.3685791535881755,1.0,1.4211474921529053,0.0,0.0,2.3685791535881755,0.0,0.4324444464785417,1.1658783203902439,0.1992984031885917,-0.016737577079061827,0.311375376128758,-0.3900826899760483,3.63855429245316,0.2,0.99,1,1
1716,3.326594874203729,1.0,1.9959569245222373,0.0,0.0,3.326594874203729,0.0,4.198969160779097,-1.0498054923773898,-0.09255955489809324,-0.17729277705836433,1.6242408492883238,-0.7909750760818979,2.517846813422175,0.2,0.99,1,1
1717,3.6249034972281766,1.0,2.174942098336906,0.0,0.0,3.6249034972281766,0.0,0.9193515135456073,-0.34025806482310283,0.1091978359905987,0.1675584453704746,1.5040455682304543,-0.3358777102932431,0.7202528556425399,0.2,0.99,1,1
1718,3.96896994653347,1.0,2.3813819679200816,0.0,0.0,3.96896994653347,0.0,-0.400785659670008,-0.9525013080859633,0.12886231609502447,0.15295261844972124,2.551299471676392,-0.7464918054396654,3.6730206179966993,0.2,0.99,1,1
1719,2.2368710011397925,1.0,1.3421226006838756,0.0,0.0,2.2368710011397925,0.0,0.8540882867590439,-0.38804899732460907,-0.09036112172751425,0.1784232823376629,0.7234278895660082,-1.172544273181901,2.103846252801401,0.2,0.99,1,1
1720,1.089931071085922,1.0,0.6539586426515532,0.0,0.0,1.089931071085922,0.0,0.2800731330913483,-0.3624032967756292,0.17861355781801946,-0.08998442622803693,0.23819429748045878,-0.11401072182269516,0.5409077092529223,0.2,0.99,1,1
1721,3.0445934851305694,1.0,1.8267560910783416,0.0,0.0,3.0445934851305694,0.0,4.181759837201221,-0.24522654751749354,-0.009451122135213725,0.19977656591899182,0.49530554482474964,-1.033039820927788,0.402673707605296,0.2,0.99,1,1
1722,2.688913862739829,1.0,1.6133483176438972,0.0,0.0,2.688913862739829,0.0,1.2620401392227194,-0.9387318466180692,-0.1657145946103925,0.1119762168190785,0.34832116610336394,-1.1404137009255628,1.2735509057288577,0.2,0.99,1,1
1723,4.205233634721414,1.0,2.5231401808328484,0.0,0.0,4.205233634721414,0.0,2.4625639522529705,-0.23721716249964597,-0.19996003439500787,0.00399808013267288,2.4256704188503115,-1.898100570027698,5.02850257991824,0.2,0.99,1,1
1724,3.7903882184418927,1.0,2.2742329310651357,0.0,0.0,3.7903882184418927,0.0,-0.20905786686078243,-0.6683267993099247,0.17486483461302516,-0.0970684790019879,0.10140406591611795,-0.9388147554898303,1.3562349863099685,0.2,0.99,1,1
1725,2.8376671586628626,1.0,1.7026002951977175,0.0,0.0,2.8376671586628626,0.0,2.648998801970637,0.28333982530034696,-0.015844980961515456,-0.19937135345462553,1.2514500075521917,-0.35334849104238253,1.3149468631314192,0.2,0.99,1,1
1726,2.2312815665114742,1.0,1.3387689399068845,0.0,0.0,2.2312815665114742,0.0,2.2329018687628226,0.8411143914648066,-0.19443326177928646,0.0468583686641721,0.5616413696151105,-0.8486436169530341,1.2066734410642685,0.2,0.99,1,1
1727,3.5337898615314547,1.0,2.120273916918873,0.0,0.0,3.5337898615314547,0.0,2.7149181010441787,0.1886527622905243,-0.19268716611379225,-0.05358783458058213,-0.05945272946429925,0.5767349643502756,0.9137511262326576,0.2,0.99,1,1
1728,4.275494416919112,1.0,2.565296650151467,0.0,0.0,4.275494416919112,0.0,-0.13130802322743465,1.356064966394512,0.03315267119041206,-0.19723311180666503,3.4183246829795517,0.6903361118334025,2.342324602403551,0.2,0.99,1,1
1729,4.9416982950663995,1.0,2.9650189770398394,0.0,0.0,4.9416982950663995,0.0,1.1968976378070073,1.0386611754143598,0.12508135245351634,-0.1560597810725083,4.676452266569324,1.6250236326665626,3.4277734746472843,0.2,0.99,1,1
1730,3.9001983249292302,1.0,2.340118994957538,0.0,0.0,3.9001983249292302,0.0,3.9277504176081344,0.6609083751244126,0.005536393774992258,-0.19992335617423052,1.3244466770008114,-0.23977679018032444,5.364582994798443,0.2,0.99,1,1
1731,2.96855261360623,1.0,1.781131568163738,0.0,0.0,2.96855261360623,0.0,2.550584726394064,0.7381204485847248,-0.058383705783241514,-0.1912886376631291,0.5631856884138883,0.4946478750969752,4.909349711696461,0.2,0.99,1,1
1732,4.561435819973514,1.0,2.7368614919841083,0.0,0.0,4.561435819973514,0.0,1.1555049772543111,-0.36702286941641304,0.09632454365677551,0.17527573217451967,2.4820189150382723,2.0323385255273783,5.202633558850775,0.2,0.99,1,1
1733,3.8898165046577096,1.0,2.333889902794626,0.0,0.0,3.8898165046577096,0.0,1.5000795946686931,0.07662261788880609,0.19530696901817954,0.04307189168044359,2.0255714793403894,1.3777575753908842,5.856425630751356,0.2,0.99,1,1
1734,4.877968750231721,1.0,2.9267812501390327,0.0,0.0,4.877968750231721,0.0,0.5948367245414623,-0.0153527376445588,0.19359813655588332,-0.050197226239002135,2.416429650625703,-1.768107075484115,4.4827201561565655,0.2,0.99,1,1
1735,1.965155880957334,1.0,1.1790935285744004,0.0,0.0,1.965155880957334,0.0,-1.1627385331793527,-0.8405798520088399,0.14456215513931184,-0.13820920121857855,0.9581996858955583,0.8985590476797508,0.2007565662581384,0.2,0.99,1,1
1736,2.930445351644779,1.0,1.7582672109868673,0.0,0.0,2.930445351644779,0.0,3.8723826186060473,0.0869226787969279,-0.006254731795559028,-0.199902171899571,1.1747467721750235,-1.5574629761632781,5.948663132947918,0.2,0.99,1,1
1737,1.0297160291556917,1.0,0.617829617493415,0.0,0.0,1.0297160291556917,0.0,-0.5183862833938871,0.2679526290915161,0.1714563259173354,0.1029695503677105,0.6144255004219531,-0.06281919308902326,0.821797414858396,0.2,0.99,1,1
1738,4.176622655534386,1.0,2.5059735933206313,0.0,0.0,4.176622655534386,0.0,0.36575416923442705,0.3723028925582572,0.16485664708509096,0.11323553290315624,1.6329717893530722,-1.1340991147688735,4.248821866823476,0.2,0.99,1,1
1739,1.8087786198158762,1.0,1.0852671718895257,0.0,0.0,1.8087786198158762,0.0,-0.5016745521575603,-0.84218832086104,0.1488418319903093,-0.1335893298499867,-0.1048068836751277,0.3290382740290592,2.5657433393148747,0.2,0.99,1,1
1740,1.0876540934184278,1.0,0.6525924560510566,0.0,0.0,1.0876540934184278,0.0,2.0171436411290187,-0.7976344318788962,-0.17808551714907456,0.09102498877641609,0.2823249073956892,0.2991847448334334,6.249708724695811,0.2,0.99,1,1
1741,4.854803191774783,1.0,2.9128819150648697,0.0,0.0,4.854803191774783,0.0,4.604529203327454,0.03788441122521169,-0.1998294305714387,-0.00825824905743128,1.03626292529649,-0.9312171628574774,2.7081857051239497,0.2,0.99,1,1
1742,2.171108735195816,1.0,1.3026652411174895,0.0,0.0,2.171108735195816,0.0,2.8710355255588587,-0.2570504542441599,-0.04841317109732637,0.19405196434022773,2.030295844072548,0.888303037957309,1.1659113617597134,0.2,0.99,1,1
1743,2.922047653656975,1.0,1.7532285921941848,0.0,0.0,2.922047653656975,0.0,-0.7589569704003648,-0.735596714749402,0.1999991328954417,-0.0005889321450325212,1.6668803087616972,-0.24227711953560394,2.002359642685669,0.2,0.99,1,1
1744,4.288789220288752,1.0,2.573273532173251,0.0,0.0,4.288789220288752,0.0,1.2141306821375335,0.6599774115642916,0.18581381930460128,-0.07398124461941002,4.405637243572374,-0.6964021815868414,1.776592787239236,0.2,0.99,1,1
1745,2.655701368237649,1.0,1.5934208209425893,0.0,0.0,2.655701368237649,0.0,-1.4602530690738784,0.29655981681515514,0.17585674279310826,-0.09525967674834177,1.9626256559177881,-0.1417118438527149,0.9528463644587732,0.2,0.99,1,1
1746,2.1786570892716415,1.0,1.3071942535629848,0.0,0.0,2.1786570892716415,0.0,1.3378954304212807,0.7404290564435625,0.17645126416971213,-0.09415387072717972,0.14643546239612548,0.5706176838871976,3.031054932229499,0.2,0.99,1,1
1747,3.422465833622709,1.0,2.0534795001736255,0.0,0.0,3.422465833622709,0.0,2.6891166638384485,-1.034680578469598,-0.18254081041099313,-0.08172424691912354,2.3843059565790785,0.4738568746315938,6.251660699199412,0.2,0.99,1,1
1748,2.6218563985191436,1.0,1.573113839111486,0.0,0.0,2.6218563985191436,0.0,3.367965722924001,0.5420903670553051,-0.1682006403587174,-0.1082060284037697,0.8859700095857312,-0.32980989733077537,0.8827616497832865,0.2,0.99,1,1
1749,4.883193636584089,1.0,2.9299161819504533,0.0,0.0,4.883193636584089,0.0,4.666938296752045,0.3440827541747824,-0.07594962423820001,0.18501798447198647,2.899298085920111,2.83862594943036,3.6635911812193886,0.2,0.99,1,1
1750,2.637533456160823,1.0,1.5825200736964937,0.0,0.0,2.637533456160823,0.0,1.583438545483978,0.059181441285393044,-0.14358634916039978,-0.13922270050098784,0.3026203625474886,0.36676395547309776,5.813701927756207,0.2,0.99,1,1
1751,1.3658117417260072,1.0,0.8194870450356043,0.0,0.0,1.3658117417260072,0.0,0.5282587646434208,-1.4154776519714112,-0.14458070833763384,0.1381897925918845,0.5120645204768137,0.5733069098767711,5.994439781370048,0.2,0.99,1,1
1752,4.301794873058556,1.0,2.5810769238351337,0.0,0.0,4.301794873058556,0.0,1.4156340562918055,-0.3733985274598792,0.12889256759350587,-0.1529271264987135,3.311030762982985,-0.8311744494811011,3.9524258685564924,0.2,0.99,1,1
1753,1.2876269453304743,1.0,0.7725761671982846,0.0,0.0,1.2876269453304743,0.0,2.566276132975855,0.24673533586699115,-0.11144078428543742,0.16607513840983726,0.20080961386237883,-0.4301242016169913,1.2906587263870646,0.2,0.99,1,1
1754,3.832187487478896,1.0,2.2993124924873376,0.0,0.0,3.832187487478896,0.0,0.3205441946643749,-0.3310970948946981,0.173547128668321,-0.09940520172999617,1.169516296984527,0.5531301539841416,4.932717038147266,0.2,0.99,1,1
1755,2.5551043209946105,1.0,1.5330625925967662,0.0,0.0,2.5551043209946105,0.0,0.7452374920065844,1.0710692594614644,0.19856754513759323,-0.023894141918677208,0.7989256640761143,-1.0569116845124513,3.4394697144823296,0.2,0.99,1,1
1756,3.384224115835313,1.0,2.0305344695011875,0.0,0.0,3.384224115835313,0.0,2.9030692092993737,-0.5535582872896565,-0.14529395409236898,-0.13743968460457331,0.890224337690106,-0.9004469453364002,3.5453924482911847,0.2,0.99,1,1
1757,2.2181325618872054,1.0,1.3308795371323232,0.0,0.0,2.2181325618872054,0.0,-0.7535251623870262,-0.981000013118213,0.0979089279447069,0.1743956473904042,0.8298166594726095,-0.27205903949785776,1.7832386179044568,0.2,0.99,1,1
1758,4.305185854370654,1.0,2.5831115126223922,0.0,0.0,4.305185854370654,0.0,4.431638695428244,0.36332092323460546,-0.08593592919344845,-0.18059627923536692,2.1110954034800997,1.402575766835144,0.6469346952373747,0.2,0.99,1,1
1759,2.3701192055932,1.0,1.42207152335592,0.0,0.0,2.3701192055932,0.0,0.926509870569341,-0.9656671276899116,0.19471215340437548,0.04568563578008911,0.992747859077227,0.7325199345306844,2.2209814123490617,0.2,0.99,1,1
1760,3.6494379874645912,1.0,2.189662792478755,0.0,0.0,3.6494379874645912,0.0,-1.309302082844522,0.01602353319924305,0.19973901048478934,-0.01021409274273627,0.5712973448777998,-1.0528836891693565,1.8603444186424851,0.2,0.99,1,1
1761,1.2241771268469637,1.0,0.7345062761081782,0.0,0.0,1.2241771268469637,0.0,1.8488327282914476,-0.9188715244584594,-0.16387893417006583,-0.11464595472707806,0.3374135258913752,0.3511984301815116,2.0133882929221416,0.2,0.99,1,1
1762,1.3035694408691345,1.0,0.7821416645214807,0.0,0.0,1.3035694408691345,0.0,-0.852606142718456,-0.2601556209644322,0.03152551387787319,0.19749972651812972,0.011259808834805707,0.4118623943363889,2.590765470960173,0.2,0.99,1,1
1763,4.107538539442277,1.0,2.464523123665366,0.0,0.0,4.107538539442277,0.0,4.143588738505318,-1.110187136057167,-0.13097330998540774,0.15114890694763988,0.6237431689375501,0.8805694897597868,4.807170718997463,0.2,0.99,1,1
1764,3.887359432588267,1.0,2.33241565955296,0.0,0.0,3.887359432588267,0.0,2.5122574992036233,0.5909615512232085,0.12596020900181246,-0.15535129786461307,0.8432181942335109,0.2194811161651544,1.7829123905739042,0.2,0.99,1,1
1765,2.5256601946940167,1.0,1.51539611681641,0.0,0.0,2.5256601946940167,0.0,-1.0579375666052024,0.3832419392308018,0.037626191018729535,-0.19642879053087425,1.8218535340617794,0.5587414319626727,5.773638276402991,0.2,0.99,1,1
1766,2.7395544804185374,1.0,1.6437326882511225,0.0,0.0,2.7395544804185374,0.0,1.3377031290699934,-1.358079640295929,0.19800974538081706,0.028144994834321774,0.40999038246406605,-0.9466241301198979,3.253933920811159,0.2,0.99,1,1
1767,3.8103540535420146,1.0,2.286212432125209,0.0,0.0,3.8103540535420146,0.0,-0.18461328154506956,-1.3323264825072751,0.19212740581019327,-0.055561316908846914,1.5978862700341008,-0.9029717511345046,0.4180480126724269,0.2,0.99,1,1
1768,4.943416208128642,1.0,2.9660497248771853,0.0,0.0,4.943416208128642,0.0,1.7274911911892044,0.514851587706473,0.19548802724652425,0.04224252837203524,0.25360056989852797,-1.1119014229128923,2.188228857390276,0.2,0.99,1,1
1769,1.4062603192909724,1.0,0.8437561915745834,0.0,0.0,1.4062603192909724,0.0,0.13480435865962143,0.7571672294353453,-0.09794522675191547,-0.17437526360271363,1.1596888763740976,0.03400406078231079,6.220426839029107,0.2,0.99,1,1
1770,2.2960458626120905,1.0,1.3776275175672543,0.0,0.0,2.2960458626120905,0.0,0.5486342230264517,0.8578618230561741,-0.051376033413649116,-0.1932886525140046,2.3650920599070933,-0.3743101545176766,1.9262313106649087,0.2,0.99,1,1
1771,1.8947043321232275,1.0,1.1368225992739365,0.0,0.0,1.8947043321232275,0.0,0.4528986453820243,-1.2170287435856701,-0.09999161106363685,0.17320992384069217,1.636650358592175,-0.7221725998649471,1.1198214483438196,0.2,0.99,1,1
1772,2.7640646062508267,1.0,1.658438763750496,0.0,0.0,2.7640646062508267,0.0,2.2886592834219632,1.2303106050929467,-0.19156360276553502,-0.0574750910872554,0.3785653143111938,-1.2977348626713459,2.6910041094862045,0.2,0.99,1,1
1773,2.4651814952239066,1.0,1.479108897134344,0.0,0.0,2.4651814952239066,0.0,0.1023220166370897,1.292812779005073,0.1996824707866623,-0.011265472051084614,-0.14294605369237323,0.12750424704043511,4.871336171281429,0.2,0.99,1,1
1774,2.323640919858814,1.0,1.3941845519152885,0.0,0.0,2.323640919858814,0.0,0.7705828543889423,-0.37544574919427776,0.14903163739509676,0.13337755079223942,-0.09046437582164635,0.49843538885941796,0.6362839753864402,0.2,0.99,1,1
1775,1.2867011067053586,1.0,0.7720206640232151,0.0,0.0,1.2867011067053586,0.0,0.5410412119971497,-0.5153746563532183,-0.002464976272492769,0.19998480915303554,0.01090303531683312,-0.11604226217041155,4.165006637978975,0.2,0.99,1,1
1776,4.316912924060892,1.0,2.590147754436535,0.0,0.0,4.316912924060892,0.0,4.15792931374888,-0.8523311946584597,-0.041832722189239585,0.1955761318623464,2.5662607431042437,1.280064316731829,2.648623595183566,0.2,0.99,1,1
1777,1.6909331407730588,1.0,1.0145598844638353,0.0,0.0,1.6909331407730588,0.0,2.603537822025037,0.8391413423836098,-0.015186162508982363,-0.19942261774495584,1.44373693661571,-0.7995751398667353,0.7496964765152139,0.2,0.99,1,1
1778,3.7583896942612585,1.0,2.255033816556755,0.0,0.0,3.7583896942612585,0.0,1.5519643862253063,-1.409465688885262,0.19339608540709344,0.050970129970525094,0.7151449205431295,0.9364539169336897,3.0561415892290618,0.2,0.99,1,1
1779,2.81176788272606,1.0,1.687060729635636,0.0,0.0,2.81176788272606,0.0,2.8743178476518967,0.42226929731504725,-0.18759492467232394,0.0693407833614902,0.267616620700321,0.9860692101945282,5.427595974690213,0.2,0.99,1,1
1780,2.7824203695342797,1.0,1.6694522217205678,0.0,0.0,2.7824203695342797,0.0,-0.45357391213151116,-1.2956552819774245,0.07262735038522476,0.18634717056081584,0.31496020669125513,0.3559796672232125,5.202253280959063,0.2,0.99,1,1
